Year,EventName,Driver,GridPosition,LapTime,LapNumber,Stint,Compound,LapPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2024,Spanish Grand Prix,NOR,1,1.19.419,46,2,MEDIUM,1,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Dutch Grand Prix,SAI,10,1.15.431,48,2,HARD,6,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Spanish Grand Prix,ZHO,15,1.19.373,45,3,HARD,13,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Dutch Grand Prix,PER,5,1.15.601,48,2,HARD,7,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Spanish Grand Prix,STR,14,1.20.288,45,3,HARD,14,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Saudi Arabian Grand Prix,PER,3,1.32.363,36,2,HARD,2,25.5,64,1013,FALSE,30.8,7,0.7
2024,Australian Grand Prix,ALO,10,1.21.724,43,3,HARD,7,21.8,43,1020,FALSE,37.9,150,1.4
2024,Bahrain Grand Prix,RUS,3,1.35.434,36,3,HARD,4,18,50,1017.5,FALSE,22.6,13,0.9
2024,Emilia Romagna Grand Prix,ALB,14,1.21.521,44,5,MEDIUM,20,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Spanish Grand Prix,BOT,12,1.20.810,45,3,HARD,15,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Bahrain Grand Prix,LEC,2,1.34.090,36,3,HARD,5,18,50,1017.5,FALSE,22.6,13,0.9
2024,Dutch Grand Prix,BOT,16,1.18.314,47,3,MEDIUM,19,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Belgian Grand Prix,RUS,6,1.47.562,35,2,HARD,1,21.6,49,978.1,FALSE,41.8,355,1.8
2024,Austrian Grand Prix,ZHO,20,1.28.633,52,3,HARD,19,29.6,33,932.9,FALSE,44,310,1.1
2024,Spanish Grand Prix,MAG,16,1.20.884,45,3,HARD,16,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Hungarian Grand Prix,PER,16,1.22.927,45,2,MEDIUM,7,29.6,45,981.6,FALSE,47,273,1.7
2024,Dutch Grand Prix,HAM,14,1.18.250,48,2,HARD,8,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Bahrain Grand Prix,NOR,7,1.35.690,36,3,HARD,6,18,50,1017.5,FALSE,22.6,13,0.9
2024,Spanish Grand Prix,LEC,5,1.20.001,46,2,MEDIUM,2,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Bahrain Grand Prix,ALO,6,1.38.343,36,2,HARD,7,18,50,1017.5,FALSE,22.6,13,0.9
2024,Hungarian Grand Prix,RUS,17,1.22.880,45,2,MEDIUM,8,29.6,45,981.6,FALSE,47,273,1.7
2024,Belgian Grand Prix,HAM,3,1.46.729,35,3,HARD,2,21.6,49,978.1,FALSE,41.8,355,1.8
2024,Emilia Romagna Grand Prix,PER,11,1.20.872,46,2,MEDIUM,8,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Bahrain Grand Prix,BOT,16,1.36.578,35,3,HARD,19,18,50,1017.5,FALSE,22.6,13,0.9
2024,Dutch Grand Prix,ZHO,17,1.17.537,47,2,HARD,20,19.2,57,1019.9,FALSE,32.3,217,3.8
2024,Spanish Grand Prix,VER,2,1.17.886,46,3,SOFT,3,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Australian Grand Prix,STR,9,1.21.722,43,3,HARD,8,21.8,43,1020,FALSE,37.9,150,1.4
2024,Miami Grand Prix,NOR,5,1.31.192,39,2,HARD,1,28,62,1016.5,FALSE,41.6,142,2.9
2024,Bahrain Grand Prix,HAM,9,1.35.279,36,3,HARD,8,18,50,1017.5,FALSE,22.6,13,0.9
2024,Saudi Arabian Grand Prix,LEC,2,1.32.915,36,2,HARD,3,25.5,64,1013,FALSE,30.8,7,0.7
2024,Spanish Grand Prix,RIC,18,1.22.469,45,3,HARD,17,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Belgian Grand Prix,LEC,1,1.48.321,35,3,HARD,3,21.6,49,978.1,FALSE,41.8,355,1.8
2024,Belgian Grand Prix,PIA,5,1.48.312,35,3,HARD,4,21.6,49,978.1,FALSE,41.8,355,1.8
2024,Monaco Grand Prix,LEC,1,1.20.279,17,2,HARD,1,21.6,64,1018.7,FALSE,46.7,38,1.1
2024,Australian Grand Prix,TSU,8,1.21.928,43,3,HARD,9,21.8,43,1020,FALSE,37.9,150,1.4
2024,Monaco Grand Prix,PIA,2,1.20.028,17,2,HARD,2,21.6,64,1018.7,FALSE,46.7,38,1.1
2024,Miami Grand Prix,VER,1,1.31.336,39,2,HARD,2,28,62,1016.5,FALSE,41.6,142,2.9
2024,British Grand Prix,BOT,16,1.39.987,37,2,INTERMEDIATE,14,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Bahrain Grand Prix,PIA,8,1.35.153,36,3,HARD,9,18,50,1017.5,FALSE,22.6,13,0.9
2024,Monaco Grand Prix,SAI,3,1.20.076,17,2,HARD,3,21.6,64,1018.7,FALSE,46.7,38,1.1
2024,Austrian Grand Prix,HUL,9,1.10.866,53,3,HARD,7,29.6,33,932.9,FALSE,44,310,1.1
2024,Australian Grand Prix,HUL,16,1.21.909,43,3,HARD,10,21.8,43,1020,FALSE,37.9,150,1.4
2024,Spanish Grand Prix,ALB,0,1.19.132,45,3,SOFT,18,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Miami Grand Prix,LEC,2,1.31.561,39,2,HARD,3,28,62,1016.5,FALSE,41.6,142,2.9
2024,Japanese Grand Prix,LEC,8,1.37.856,17,2,MEDIUM,1,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Monaco Grand Prix,NOR,4,1.20.337,17,2,HARD,4,21.6,64,1018.7,FALSE,46.7,38,1.1
2024,Belgian Grand Prix,VER,11,1.47.009,35,3,MEDIUM,5,21.6,49,978.1,FALSE,41.8,355,1.8
2024,British Grand Prix,NOR,3,1.37.999,38,2,INTERMEDIATE,1,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Belgian Grand Prix,NOR,4,1.46.775,35,3,HARD,6,21.6,49,978.1,FALSE,41.8,355,1.8
2024,Austrian Grand Prix,MAG,12,1.10.896,53,3,HARD,8,29.6,33,932.9,FALSE,44,310,1.1
2024,Spanish Grand Prix,RUS,4,1.18.291,46,3,HARD,4,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Saudi Arabian Grand Prix,NOR,6,1.33.573,36,1,MEDIUM,4,25.5,64,1013,FALSE,30.8,7,0.7
2024,British Grand Prix,HAM,2,1.37.220,38,2,INTERMEDIATE,2,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Emilia Romagna Grand Prix,TSU,7,1.22.223,46,2,HARD,9,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Miami Grand Prix,SAI,3,1.32.198,39,2,HARD,4,28,62,1016.5,FALSE,41.6,142,2.9
2024,Miami Grand Prix,PIA,6,1.32.617,39,2,HARD,5,28,62,1016.5,FALSE,41.6,142,2.9
2024,Australian Grand Prix,ALB,12,1.22.292,43,3,HARD,11,21.8,43,1020,FALSE,37.9,150,1.4
2024,Australian Grand Prix,MAG,14,1.22.053,43,3,HARD,12,21.8,43,1020,FALSE,37.9,150,1.4
2024,Austrian Grand Prix,PER,8,1.09.717,53,3,MEDIUM,9,29.6,33,932.9,FALSE,44,310,1.1
2024,Japanese Grand Prix,VER,1,1.56.478,17,3,MEDIUM,2,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Spanish Grand Prix,HAM,3,1.17.809,46,3,SOFT,5,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Miami Grand Prix,PER,4,1.32.195,39,3,MEDIUM,6,28,62,1016.5,FALSE,41.6,142,2.9
2024,Miami Grand Prix,HAM,8,1.32.167,39,2,MEDIUM,7,28,62,1016.5,FALSE,41.6,142,2.9
2024,Emilia Romagna Grand Prix,STR,13,1.20.978,46,2,HARD,10,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Austrian Grand Prix,RIC,11,1.11.896,53,3,HARD,10,29.6,33,932.9,FALSE,44,310,1.1
2024,Japanese Grand Prix,RUS,9,1.39.417,17,2,HARD,3,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Spanish Grand Prix,SAI,6,1.20.032,46,3,HARD,6,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Japanese Grand Prix,NOR,3,1.37.807,17,3,HARD,4,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Saudi Arabian Grand Prix,PIA,5,1.33.029,36,2,HARD,5,25.5,64,1013,FALSE,30.8,7,0.7
2024,Austrian Grand Prix,GAS,13,1.10.566,53,3,MEDIUM,11,29.6,33,932.9,FALSE,44,310,1.1
2024,Miami Grand Prix,TSU,10,1.32.204,39,2,HARD,8,28,62,1016.5,FALSE,41.6,142,2.9
2024,Spanish Grand Prix,PIA,9,1.24.084,46,2,MEDIUM,7,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Emilia Romagna Grand Prix,HUL,10,1.23.483,46,2,HARD,11,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Japanese Grand Prix,PER,2,1.37.428,17,3,MEDIUM,5,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,British Grand Prix,VER,4,1.35.963,38,2,INTERMEDIATE,3,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Miami Grand Prix,RUS,7,1.32.248,39,2,HARD,9,28,62,1016.5,FALSE,41.6,142,2.9
2024,Japanese Grand Prix,HAM,7,1.40.530,17,2,HARD,6,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Hungarian Grand Prix,TSU,10,1.24.575,45,2,HARD,9,29.6,45,981.6,FALSE,47,273,1.7
2024,Austrian Grand Prix,OCO,10,1.10.776,53,3,MEDIUM,12,29.6,33,932.9,FALSE,44,310,1.1
2024,Saudi Arabian Grand Prix,HAM,8,1.35.967,36,1,MEDIUM,6,25.5,64,1013,FALSE,30.8,7,0.7
2024,Monaco Grand Prix,RUS,5,1.20.150,17,2,MEDIUM,5,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Belgian Grand Prix,PER,2,1.47.843,35,3,HARD,7,21.6,49,978.1,FALSE,41.8,355,1.8
2024,Emilia Romagna Grand Prix,RIC,9,1.22.298,46,2,HARD,12,25.8,44,1006.2,FALSE,41.5,124,2.6
2024,Australian Grand Prix,RIC,18,1.21.648,43,3,HARD,13,21.8,43,1020,FALSE,37.9,150,1.4
2024,Hungarian Grand Prix,STR,8,1.27.098,45,2,MEDIUM,10,29.6,45,981.6,FALSE,47,273,1.7
2024,Miami Grand Prix,OCO,13,1.32.521,39,2,HARD,10,28,62,1016.5,FALSE,41.6,142,2.9
2024,Spanish Grand Prix,SAR,19,1.20.945,45,3,HARD,19,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Saudi Arabian Grand Prix,ALO,4,1.33.014,36,2,HARD,7,25.5,64,1013,FALSE,30.8,7,0.7
2024,Monaco Grand Prix,VER,6,1.19.898,17,2,MEDIUM,6,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Miami Grand Prix,ALO,15,1.32.660,39,2,MEDIUM,11,28,62,1016.5,FALSE,41.6,142,2.9
2024,Dutch Grand Prix,HUL,12,1.15.938,48,2,HARD,9,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Belgian Grand Prix,SAI,7,1.47.012,35,3,HARD,8,21.6,49,978.1,FALSE,41.8,355,1.8
2024,Austrian Grand Prix,SAR,19,1.10.774,52,4,MEDIUM,20,29.6,33,932.9,FALSE,44,310,1.1
2024,Saudi Arabian Grand Prix,RUS,7,1.33.125,36,2,HARD,8,25.5,64,1013,FALSE,30.8,7,0.7
2024,Japanese Grand Prix,SAI,4,1.36.469,17,3,MEDIUM,7,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,British Grand Prix,ZHO,14,1.42.823,36,4,INTERMEDIATE,18,14.6,76,992.6,TRUE,24.2,237,1.9
2024,Monaco Grand Prix,HAM,7,1.19.738,17,2,MEDIUM,7,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Bahrain Grand Prix,ALB,13,1.40.333,36,2,HARD,10,18,50,1017.5,FALSE,22.6,13,0.9
2024,Miami Grand Prix,GAS,12,1.33.007,39,2,HARD,12,28,62,1016.5,FALSE,41.6,142,2.9
2024,Bahrain Grand Prix,STR,12,1.36.086,36,3,HARD,11,18,50,1017.5,FALSE,22.6,13,0.9
2024,Emilia Romagna Grand Prix,VER,1,1.20.909,47,2,HARD,1,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Miami Grand Prix,ALB,14,1.33.499,39,2,HARD,13,28,62,1016.5,FALSE,41.6,142,2.9
2024,Miami Grand Prix,ZHO,19,1.33.309,39,2,SOFT,14,28,62,1016.5,FALSE,41.6,142,2.9
2024,Miami Grand Prix,HUL,9,1.33.092,39,3,MEDIUM,15,28,62,1016.5,FALSE,41.6,142,2.9
2024,Japanese Grand Prix,ALO,5,1.36.999,17,3,MEDIUM,8,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Bahrain Grand Prix,ZHO,17,1.36.931,36,3,HARD,12,18,50,1017.5,FALSE,22.6,13,0.9
2024,Miami Grand Prix,RIC,20,1.33.136,39,2,MEDIUM,16,28,62,1016.5,FALSE,41.6,142,2.9
2024,Hungarian Grand Prix,ALO,7,1.23.627,45,3,HARD,11,29.6,45,981.5,FALSE,47.1,166,1
2024,Austrian Grand Prix,ALB,16,1.10.812,53,3,HARD,13,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Spanish Grand Prix,TSU,17,1.41.067,45,4,SOFT,20,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Monaco Grand Prix,TSU,8,1.20.335,17,2,HARD,8,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Miami Grand Prix,STR,11,1.32.919,39,3,MEDIUM,17,28,62,1016.5,FALSE,41.6,142,2.9
2024,Austrian Grand Prix,STR,17,1.10.565,53,3,HARD,14,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Saudi Arabian Grand Prix,BEA,11,1.33.053,36,2,HARD,9,25.5,64,1013,FALSE,30.8,7,0.7
2024,Japanese Grand Prix,PIA,6,1.36.747,17,3,HARD,9,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Dutch Grand Prix,GAS,9,1.15.366,48,2,HARD,10,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Monaco Grand Prix,ALB,9,1.21.137,17,2,HARD,9,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Miami Grand Prix,BOT,16,1.33.012,39,3,MEDIUM,18,28,62,1016.5,FALSE,41.6,142,2.9
2024,Bahrain Grand Prix,SAR,18,1.36.859,35,3,HARD,20,18,50,1017.5,FALSE,22.6,13,0.9
2024,Emilia Romagna Grand Prix,BOT,16,1.23.857,46,2,HARD,13,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Austrian Grand Prix,VER,1,1.08.789,54,3,MEDIUM,1,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Spanish Grand Prix,PER,11,1.19.406,46,3,MEDIUM,8,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Emilia Romagna Grand Prix,OCO,12,1.23.905,46,2,HARD,14,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Austrian Grand Prix,NOR,2,1.08.429,54,3,MEDIUM,2,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Monaco Grand Prix,GAS,10,1.21.961,17,2,MEDIUM,10,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Emilia Romagna Grand Prix,NOR,2,1.20.816,47,2,HARD,2,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Hungarian Grand Prix,RIC,9,1.23.966,45,3,HARD,12,29.6,45,981.5,FALSE,47.1,166,1
2024,Dutch Grand Prix,ALO,7,1.15.481,48,2,HARD,11,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,British Grand Prix,PIA,5,1.37.106,38,2,INTERMEDIATE,4,14.6,78,992.5,FALSE,24.6,245,1.4
2024,Emilia Romagna Grand Prix,LEC,3,1.21.313,47,2,HARD,3,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Monaco Grand Prix,STR,13,1.21.970,17,2,MEDIUM,11,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Bahrain Grand Prix,HUL,10,1.36.795,36,3,HARD,13,18,50,1017.5,FALSE,22.6,13,0.9
2024,British Grand Prix,SAI,7,1.38.370,38,2,INTERMEDIATE,5,14.6,78,992.5,FALSE,24.6,245,1.4
2024,Australian Grand Prix,SAI,2,1.20.767,44,3,HARD,1,21.8,43,1020,FALSE,37.9,150,1.4
2024,Dutch Grand Prix,STR,8,1.15.736,48,2,HARD,12,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Austrian Grand Prix,TSU,14,1.13.342,53,3,HARD,15,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Monaco Grand Prix,ALO,14,1.20.799,17,2,MEDIUM,12,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Monaco Grand Prix,RIC,12,1.20.862,17,2,HARD,13,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Bahrain Grand Prix,MAG,15,1.35.851,36,3,HARD,14,18,50,1017.5,FALSE,22.6,13,0.9
2024,Monaco Grand Prix,SAR,15,1.21.016,17,2,HARD,14,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Miami Grand Prix,MAG,18,1.32.318,39,4,MEDIUM,19,28,62,1016.5,FALSE,41.6,142,2.9
2024,Emilia Romagna Grand Prix,ZHO,17,1.21.675,46,2,MEDIUM,15,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Bahrain Grand Prix,TSU,11,1.37.706,36,3,HARD,15,18,50,1017.5,FALSE,22.6,13,0.9
2024,Monaco Grand Prix,ZHO,18,1.20.979,17,2,HARD,15,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Austrian Grand Prix,ALO,15,1.11.336,53,3,HARD,16,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Hungarian Grand Prix,HUL,11,1.26.055,45,3,HARD,13,29.6,45,981.5,FALSE,47.1,166,1
2024,Emilia Romagna Grand Prix,MAG,18,1.21.672,46,2,HARD,16,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Austrian Grand Prix,BOT,18,1.01,53,3,HARD,17,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Dutch Grand Prix,NOR,1,1.14.911,49,2,HARD,1,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Austrian Grand Prix,LEC,6,1.10.734,53,5,MEDIUM,18,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Hungarian Grand Prix,ALB,13,1.24.787,45,3,HARD,14,29.6,45,981.5,FALSE,47.1,166,1
2024,Japanese Grand Prix,MAG,18,1.39.728,17,2,MEDIUM,10,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Dutch Grand Prix,RIC,13,1.17.598,48,2,HARD,13,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Emilia Romagna Grand Prix,PIA,5,1.21.485,47,2,HARD,4,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Australian Grand Prix,LEC,4,1.20.560,44,3,HARD,2,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Hungarian Grand Prix,BOT,12,1.28.675,45,2,HARD,15,29.6,45,981.5,FALSE,47.1,166,1
2024,Japanese Grand Prix,SAR,19,1.39.216,17,2,HARD,11,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Japanese Grand Prix,STR,16,1.38.057,17,3,MEDIUM,12,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Japanese Grand Prix,BOT,13,1.38.718,17,3,HARD,13,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Dutch Grand Prix,ALB,19,1.16.608,48,2,HARD,14,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Japanese Grand Prix,TSU,10,1.37.944,17,3,HARD,14,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Chinese Grand Prix,VER,1,1.38.426,34,3,HARD,1,18.3,67,1011.4,FALSE,28.9,119,2
2024,Australian Grand Prix,GAS,17,1.24.419,43,3,HARD,14,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Belgian Grand Prix,ALO,8,1.48.582,35,2,HARD,9,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Hungarian Grand Prix,PIA,2,1.24.211,46,2,HARD,1,29.6,45,981.5,FALSE,47.1,166,1
2024,Spanish Grand Prix,GAS,7,1.19.441,46,3,HARD,9,24.1,62,1001.2,FALSE,42.5,238,0.8
2024,Australian Grand Prix,BOT,13,1.22.889,43,3,HARD,15,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Austrian Grand Prix,RUS,3,1.10.372,54,3,HARD,3,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Australian Grand Prix,NOR,3,1.20.613,44,3,HARD,3,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Emilia Romagna Grand Prix,SAI,4,1.22.064,47,2,HARD,5,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Chinese Grand Prix,NOR,4,1.39.022,34,2,HARD,2,18.3,67,1011.4,FALSE,28.9,119,2
2024,Japanese Grand Prix,OCO,15,1.40.929,17,2,HARD,15,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Japanese Grand Prix,HUL,12,1.39.312,17,3,HARD,16,21.1,43,1012.4,FALSE,34.8,184,2.2
2024,Bahrain Grand Prix,VER,1,1.39.234,37,2,HARD,1,17.9,50,1017.4,FALSE,22.5,156,0.4
2024,British Grand Prix,LEC,11,1.38.357,37,3,INTERMEDIATE,15,14.6,78,992.5,FALSE,24.6,245,1.4
2024,Emilia Romagna Grand Prix,GAS,15,1.22.874,46,3,MEDIUM,17,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Australian Grand Prix,ZHO,19,1.23.827,43,3,HARD,16,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Hungarian Grand Prix,MAG,15,1.24.013,45,3,HARD,16,29.6,45,981.5,FALSE,47.1,166,1
2024,Bahrain Grand Prix,RIC,14,1.56.995,36,3,SOFT,16,17.9,50,1017.4,FALSE,22.5,156,0.4
2024,Chinese Grand Prix,LEC,6,1.39.561,34,2,HARD,3,18.3,67,1011.4,FALSE,28.9,119,2
2024,Chinese Grand Prix,PER,2,1.39.512,34,3,HARD,4,18.3,67,1011.4,FALSE,28.9,119,2
2024,Emilia Romagna Grand Prix,SAR,19,1.22.333,46,2,MEDIUM,18,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Austrian Grand Prix,SAI,4,1.09.546,54,3,MEDIUM,4,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Monaco Grand Prix,BOT,17,1.16.561,17,3,HARD,16,21.7,63,1018.7,FALSE,47.2,101,0.8
2024,Hungarian Grand Prix,OCO,19,1.24.180,45,3,HARD,17,29.6,45,981.5,FALSE,47.1,166,1
2024,Chinese Grand Prix,ALO,3,1.39.452,34,3,SOFT,5,18.3,67,1011.4,FALSE,28.9,119,2
2024,Bahrain Grand Prix,OCO,19,1.37.229,36,3,HARD,17,17.9,50,1017.4,FALSE,22.5,156,0.4
2024,Dutch Grand Prix,OCO,15,1.16.079,48,2,HARD,15,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Australian Grand Prix,OCO,15,1.28.206,43,4,HARD,17,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Hungarian Grand Prix,SAR,14,1.24.394,45,3,HARD,18,29.6,45,981.5,FALSE,47.1,166,1
2024,Belgian Grand Prix,STR,15,1.49.297,35,2,HARD,10,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Belgian Grand Prix,RIC,13,1.49.425,35,3,HARD,11,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Chinese Grand Prix,SAI,7,1.40.416,34,2,HARD,6,18.3,67,1011.4,FALSE,28.9,119,2
2024,Belgian Grand Prix,OCO,9,1.49.241,35,3,HARD,12,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Emilia Romagna Grand Prix,RUS,6,1.21.423,47,2,HARD,6,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Bahrain Grand Prix,GAS,20,1.36.450,36,3,HARD,18,17.9,50,1017.4,FALSE,22.5,156,0.4
2024,Dutch Grand Prix,VER,2,1.15.129,49,2,HARD,2,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Hungarian Grand Prix,VER,3,1.24.003,46,2,HARD,2,29.6,45,981.5,FALSE,47.1,166,1
2024,Chinese Grand Prix,RUS,8,1.40.467,34,3,HARD,7,18.3,67,1011.4,FALSE,28.9,119,2
2024,Spanish Grand Prix,OCO,8,1.19.525,46,3,HARD,10,24.1,61,1001.1,FALSE,42.7,169,2.1
2024,Austrian Grand Prix,PIA,7,1.09.014,54,3,MEDIUM,5,29.5,33,932.9,FALSE,43.9,282,0.9
2024,Australian Grand Prix,PIA,5,1.20.395,44,3,HARD,4,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Belgian Grand Prix,ALB,10,1.48.294,35,3,HARD,13,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Belgian Grand Prix,BOT,14,1.53.284,35,2,HARD,14,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Saudi Arabian Grand Prix,ZHO,20,1.34.282,36,1,MEDIUM,10,25.5,64,1013,FALSE,30.4,352,0.6
2024,Chinese Grand Prix,PIA,5,1.40.748,34,3,HARD,8,18.3,67,1011.4,FALSE,28.9,119,2
2024,Emilia Romagna Grand Prix,ALO,20,1.21.032,46,3,MEDIUM,19,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Chinese Grand Prix,HUL,9,1.40.864,34,3,HARD,9,18.3,67,1011.4,FALSE,28.9,119,2
2024,Dutch Grand Prix,SAR,18,1.16.130,48,2,HARD,16,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Chinese Grand Prix,HAM,18,1.40.835,34,3,HARD,10,18.3,67,1011.4,FALSE,28.9,119,2
2024,Dutch Grand Prix,TSU,11,1.16.072,48,3,HARD,17,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Belgian Grand Prix,MAG,17,1.48.437,35,2,HARD,15,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Dutch Grand Prix,MAG,0,1.16.252,48,2,MEDIUM,18,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,British Grand Prix,HUL,6,1.38.854,38,2,INTERMEDIATE,6,14.6,78,992.5,FALSE,24.6,245,1.4
2024,Emilia Romagna Grand Prix,HAM,8,1.21.069,47,2,HARD,7,25.9,45,1006.2,FALSE,40.5,139,1.9
2024,Chinese Grand Prix,OCO,13,1.40.972,34,3,HARD,11,18.3,67,1011.4,FALSE,28.9,119,2
2024,Spanish Grand Prix,HUL,13,1.19.363,46,3,HARD,11,24.1,61,1001.1,FALSE,42.7,169,2.1
2024,Dutch Grand Prix,LEC,6,1.15.287,49,2,HARD,3,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Belgian Grand Prix,GAS,12,1.47.858,35,3,HARD,16,21.5,48,978.1,FALSE,42.5,13,1.9
2024,Chinese Grand Prix,ALB,14,1.40.790,34,3,HARD,12,18.3,67,1011.4,FALSE,28.9,119,2
2024,Dutch Grand Prix,PIA,3,1.15.414,49,2,HARD,4,19.2,58,1019.9,FALSE,32.3,206,4.6
2024,Australian Grand Prix,RUS,7,1.22.097,44,2,HARD,5,21.8,43,1020.1,FALSE,37.9,164,1.2
2024,Chinese Grand Prix,SAR,20,1.41.233,34,3,HARD,13,18.3,67,1011.4,FALSE,28.9,119,2
